
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
4C:8F:ED:E9:DD:2B, 2025-12-14 21:34:50, 2025-12-14 21:58:34,  1, 180, WPA2, CCMP, PSK, -72,     4093,      493,   0.  0.  0.  0,  11, CauBeButChi, 

Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
3E:2F:57:D3:B9:03, 2025-12-14 21:37:31, 2025-12-14 21:37:31, -64,        1, (not associated) ,
96:B9:AE:C1:AA:F9, 2025-12-14 21:37:33, 2025-12-14 21:37:33, -79,        1, (not associated) ,
56:E4:4F:3B:21:25, 2025-12-14 21:37:35, 2025-12-14 21:37:35, -68,        1, (not associated) ,
02:A1:5D:CA:6F:72, 2025-12-14 21:37:35, 2025-12-14 21:37:35, -63,        1, (not associated) ,
7A:BC:66:81:B8:E0, 2025-12-14 21:37:36, 2025-12-14 21:37:36, -74,        1, (not associated) ,
52:F7:B5:C5:1C:0D, 2025-12-14 21:37:37, 2025-12-14 21:37:37, -88,        3, 44:48:A1:93:FA:00,
26:09:EF:B7:F4:8C, 2025-12-14 21:37:38, 2025-12-14 21:37:38, -84,        2, (not associated) ,
EE:26:52:92:65:2A, 2025-12-14 21:37:39, 2025-12-14 21:37:39, -63,        1, (not associated) ,
EE:21:EB:5D:56:01, 2025-12-14 21:37:40, 2025-12-14 21:37:40, -81,        1, (not associated) ,
BE:7C:C2:E0:C3:FE, 2025-12-14 21:37:42, 2025-12-14 21:37:42, -67,        1, (not associated) ,
36:93:E7:C6:66:88, 2025-12-14 21:37:42, 2025-12-14 21:37:42, -66,        1, (not associated) ,
BC:2B:02:45:5A:C2, 2025-12-14 21:37:44, 2025-12-14 21:42:44,  -1,        7, 40:E3:D6:CF:A5:C0,
4E:56:A1:C2:7A:D1, 2025-12-14 21:37:44, 2025-12-14 21:37:44, -72,        2, (not associated) ,
B6:98:C0:DE:0E:28, 2025-12-14 21:37:47, 2025-12-14 21:37:47, -70,        2, (not associated) ,
DE:52:0A:0B:5A:7C, 2025-12-14 21:37:48, 2025-12-14 21:37:48, -79,        2, (not associated) ,
2A:27:10:C0:58:1F, 2025-12-14 21:37:48, 2025-12-14 21:37:48, -75,        1, (not associated) ,
B2:85:3F:FE:DA:2C, 2025-12-14 21:37:48, 2025-12-14 21:37:48, -74,        1, (not associated) ,
1E:9E:27:C0:7E:02, 2025-12-14 21:37:50, 2025-12-14 21:37:50, -84,        1, (not associated) ,Wi-MESH - HCMUTE
D2:51:F7:20:DA:0D, 2025-12-14 21:37:51, 2025-12-14 21:49:44, -79,        3, (not associated) ,
7A:73:F5:00:8B:22, 2025-12-14 21:37:53, 2025-12-14 21:45:13, -46,       16, (not associated) ,N7,HOA
96:C4:F6:A0:7C:DB, 2025-12-14 21:37:53, 2025-12-14 21:37:53, -71,        1, (not associated) ,
92:CC:14:C4:99:C4, 2025-12-14 21:37:55, 2025-12-14 21:37:55, -61,        3, (not associated) ,
B0:DC:EF:AF:5C:AD, 2025-12-14 21:37:55, 2025-12-14 21:49:35, -76,        6, (not associated) ,Iu em <3,Wi-MESH - HCMUTE
76:8D:9D:36:97:3D, 2025-12-14 21:37:55, 2025-12-14 21:37:55, -66,        2, (not associated) ,
F2:AC:F2:FA:3B:06, 2025-12-14 21:37:56, 2025-12-14 21:37:56, -67,        3, (not associated) ,
5E:9F:F2:6D:E7:F4, 2025-12-14 21:37:57, 2025-12-14 21:58:19, -87,       33, 40:E3:D6:CF:A5:C1,Bao Thi,Ngoc Bao
E0:0A:F6:B4:7A:6D, 2025-12-14 21:37:58, 2025-12-14 21:48:16, -71,        5, (not associated) ,
FC:02:96:CA:D5:E0, 2025-12-14 21:37:58, 2025-12-14 21:37:58, -67,        1, (not associated) ,
42:42:7C:54:02:DF, 2025-12-14 21:37:58, 2025-12-14 21:37:58, -60,        3, (not associated) ,
FE:3F:FC:F2:63:BF, 2025-12-14 21:37:59, 2025-12-14 21:37:59, -71,        1, (not associated) ,
7A:A3:82:94:E4:5A, 2025-12-14 21:38:00, 2025-12-14 21:38:00, -89,        1, (not associated) ,
C6:6D:47:7E:11:35, 2025-12-14 21:38:01, 2025-12-14 21:38:01, -63,        1, (not associated) ,
F8:B5:4D:47:EA:C8, 2025-12-14 21:38:04, 2025-12-14 21:41:55, -84,        2, (not associated) ,
F6:89:EA:21:19:99, 2025-12-14 21:38:05, 2025-12-14 21:38:05, -82,        1, (not associated) ,
B6:DF:52:91:B1:9B, 2025-12-14 21:38:05, 2025-12-14 21:38:05, -79,        1, (not associated) ,
C6:1A:0A:BC:1E:A9, 2025-12-14 21:38:05, 2025-12-14 21:38:05, -72,        1, (not associated) ,
8A:2D:15:4D:2E:D7, 2025-12-14 21:38:06, 2025-12-14 21:38:06, -72,        1, (not associated) ,
6A:97:3B:6B:8B:C7, 2025-12-14 21:38:06, 2025-12-14 21:38:07,  -1,        4, 40:E3:D6:CF:A5:C0,
FA:93:95:C6:0C:E9, 2025-12-14 21:38:06, 2025-12-14 21:56:07, -60,        8, (not associated) ,Wi-MESH - HCMUTE
9E:52:8B:E4:3B:10, 2025-12-14 21:38:06, 2025-12-14 21:38:06, -61,        1, (not associated) ,
32:ED:7B:DD:E6:F6, 2025-12-14 21:38:09, 2025-12-14 21:38:09, -60,        1, (not associated) ,
66:42:60:F2:D8:78, 2025-12-14 21:38:09, 2025-12-14 21:38:09, -58,        1, (not associated) ,
AA:D3:A7:DA:C3:ED, 2025-12-14 21:38:10, 2025-12-14 21:38:10, -57,        1, (not associated) ,
E2:90:65:10:E9:FE, 2025-12-14 21:38:14, 2025-12-14 21:38:14, -73,        1, (not associated) ,
DA:DA:26:D7:C3:5E, 2025-12-14 21:38:14, 2025-12-14 21:38:14, -81,        1, (not associated) ,
76:DA:A4:2A:8A:8F, 2025-12-14 21:38:15, 2025-12-14 21:38:15, -85,        1, (not associated) ,Free Wi-MESH
F6:4B:8E:FE:76:8D, 2025-12-14 21:38:15, 2025-12-14 21:38:15, -56,        1, (not associated) ,
5A:D6:BD:AB:69:A5, 2025-12-14 21:38:16, 2025-12-14 21:38:16, -77,        2, (not associated) ,
C2:C9:91:70:EB:C6, 2025-12-14 21:38:17, 2025-12-14 21:38:17, -59,        1, (not associated) ,
5E:8B:13:39:55:9F, 2025-12-14 21:38:18, 2025-12-14 21:38:18, -73,        2, (not associated) ,
76:E3:9E:9C:CA:8D, 2025-12-14 21:38:20, 2025-12-14 21:38:20, -58,        1, (not associated) ,
86:33:0A:42:1A:EB, 2025-12-14 21:38:20, 2025-12-14 21:38:20, -78,        3, (not associated) ,
E6:F2:48:70:72:A7, 2025-12-14 21:38:22, 2025-12-14 21:38:22, -65,        1, (not associated) ,
76:78:0A:C2:50:8F, 2025-12-14 21:38:24, 2025-12-14 21:38:24, -65,        2, (not associated) ,
70:9C:D1:F3:98:46, 2025-12-14 21:38:30, 2025-12-14 21:52:23, -65,        4, (not associated) ,Synary Coffee,Wi-MESH - HCMUTE
9E:53:22:C5:17:21, 2025-12-14 21:38:30, 2025-12-14 21:38:30, -36,        2, (not associated) ,
A6:E7:2A:00:D2:07, 2025-12-14 21:38:32, 2025-12-14 21:38:32, -77,        1, (not associated) ,
E2:0A:2E:F8:E2:3D, 2025-12-14 21:38:35, 2025-12-14 21:38:35, -68,        1, (not associated) ,
3E:F5:C0:81:DB:94, 2025-12-14 21:38:39, 2025-12-14 21:38:39, -66,        1, (not associated) ,
FA:B1:C8:7E:84:1D, 2025-12-14 21:38:39, 2025-12-14 21:38:39, -74,        2, (not associated) ,
02:C8:F8:80:AB:7F, 2025-12-14 21:38:40, 2025-12-14 21:38:40, -72,        1, (not associated) ,
3E:36:BA:24:C8:3E, 2025-12-14 21:38:40, 2025-12-14 21:38:40, -83,        1, (not associated) ,
9E:7B:A5:92:0E:45, 2025-12-14 21:38:41, 2025-12-14 21:38:41, -80,        1, (not associated) ,
7E:A1:19:D3:01:89, 2025-12-14 21:38:42, 2025-12-14 21:38:42, -76,        1, (not associated) ,
52:43:4F:4A:88:6E, 2025-12-14 21:38:44, 2025-12-14 21:38:44, -90,        1, (not associated) ,
A2:1D:9A:9B:3C:EC, 2025-12-14 21:38:44, 2025-12-14 21:38:44, -70,        1, (not associated) ,
0A:0E:EA:15:99:A9, 2025-12-14 21:38:44, 2025-12-14 21:38:44, -86,        1, (not associated) ,
9A:8C:14:CE:6F:CA, 2025-12-14 21:38:45, 2025-12-14 21:38:45, -79,        1, (not associated) ,
82:BE:20:93:37:21, 2025-12-14 21:38:46, 2025-12-14 21:38:46, -75,        1, (not associated) ,
C0:BF:BE:2A:CC:10, 2025-12-14 21:38:46, 2025-12-14 21:53:43, -58,        6, (not associated) ,Free Wi-MESH
30:89:4A:5A:BC:B6, 2025-12-14 21:38:49, 2025-12-14 21:55:09, -66,        7, (not associated) ,Wi-MESH - HCMUTE
86:31:69:BE:44:F8, 2025-12-14 21:38:49, 2025-12-14 21:38:49, -63,        2, (not associated) ,Ho Thang
36:13:33:8C:28:50, 2025-12-14 21:38:50, 2025-12-14 21:38:50, -80,        1, (not associated) ,
DE:D8:26:4A:83:E4, 2025-12-14 21:38:52, 2025-12-14 21:38:52, -78,        2, (not associated) ,
9A:23:2A:E3:73:AE, 2025-12-14 21:38:53, 2025-12-14 21:38:53, -75,        2, (not associated) ,
42:2D:4E:2D:F3:44, 2025-12-14 21:38:56, 2025-12-14 21:38:56, -80,        2, (not associated) ,
CA:A6:0C:3C:63:EC, 2025-12-14 21:38:56, 2025-12-14 21:38:56, -64,        1, (not associated) ,
26:12:CC:EC:9B:46, 2025-12-14 21:38:57, 2025-12-14 21:38:57, -82,        1, (not associated) ,
B6:EA:E3:C9:AB:3A, 2025-12-14 21:38:59, 2025-12-14 21:38:59, -72,        1, (not associated) ,
56:93:2B:8B:3F:DB, 2025-12-14 21:39:01, 2025-12-14 21:39:01, -66,        1, (not associated) ,
32:E8:71:DB:FC:70, 2025-12-14 21:39:02, 2025-12-14 21:39:02, -76,        1, (not associated) ,
F2:91:58:F1:5F:58, 2025-12-14 21:39:04, 2025-12-14 21:39:04, -67,        2, (not associated) ,
CA:3C:A4:76:3C:CE, 2025-12-14 21:39:09, 2025-12-14 21:39:09, -92,        1, (not associated) ,
FA:55:35:29:56:F2, 2025-12-14 21:39:09, 2025-12-14 21:39:09, -75,        1, (not associated) ,
26:37:7C:81:A6:89, 2025-12-14 21:39:13, 2025-12-14 21:52:33, -85,        3, (not associated) ,
9A:58:BF:38:38:41, 2025-12-14 21:39:13, 2025-12-14 21:39:13, -88,        1, (not associated) ,
E6:50:8B:4F:8A:D9, 2025-12-14 21:39:14, 2025-12-14 21:57:34, -77,       20, (not associated) ,
36:B6:1D:F2:68:19, 2025-12-14 21:39:14, 2025-12-14 21:39:14, -69,        1, (not associated) ,
9A:B2:6E:B0:DE:9C, 2025-12-14 21:39:16, 2025-12-14 21:39:16, -92,        1, (not associated) ,
B8:1E:A4:F4:16:89, 2025-12-14 21:39:17, 2025-12-14 21:39:17, -66,        1, (not associated) ,
0A:5A:77:4D:E8:C4, 2025-12-14 21:39:22, 2025-12-14 21:53:18, -73,       23, (not associated) ,
76:EE:F4:C9:EA:C7, 2025-12-14 21:39:22, 2025-12-14 21:39:22, -61,        3, (not associated) ,
FA:B5:CB:F1:EB:E3, 2025-12-14 21:39:22, 2025-12-14 21:39:22, -75,        2, (not associated) ,
AA:98:85:91:76:3D, 2025-12-14 21:39:23, 2025-12-14 21:39:23, -66,        1, (not associated) ,CauBeButChi
96:E8:3D:64:CC:EB, 2025-12-14 21:39:23, 2025-12-14 21:39:29,  -1,       23, 44:48:A1:93:FA:02,
CA:BE:52:ED:42:80, 2025-12-14 21:39:28, 2025-12-14 21:39:28, -67,        6, (not associated) ,
D2:C8:35:4B:94:82, 2025-12-14 21:39:29, 2025-12-14 21:39:29, -71,        2, (not associated) ,
DA:3E:5F:47:9F:63, 2025-12-14 21:39:31, 2025-12-14 21:39:31, -71,        1, (not associated) ,
8E:79:B8:E2:1F:92, 2025-12-14 21:39:31, 2025-12-14 21:52:47, -95,        2, 5A:85:8B:71:80:E3,
40:5B:D8:6C:14:DD, 2025-12-14 21:39:33, 2025-12-14 21:41:58,  -1,        2, 5C:92:5E:9F:E6:D8,
E4:60:17:6F:0A:BD, 2025-12-14 21:39:34, 2025-12-14 21:49:02, -59,        6, (not associated) ,Wi-MESH - HCMUTE
8A:EC:C6:45:80:C6, 2025-12-14 21:39:34, 2025-12-14 21:55:41, -90,       11, 44:48:A1:93:FA:02,
08:D4:0C:51:06:FD, 2025-12-14 21:39:34, 2025-12-14 21:57:20, -95,       68, 40:E3:D6:CF:A5:C1,
02:97:26:56:D4:2E, 2025-12-14 21:39:36, 2025-12-14 21:39:36, -74,        1, (not associated) ,
F0:B6:1E:0B:1F:8F, 2025-12-14 21:39:38, 2025-12-14 21:55:01, -63,        6, (not associated) ,Wi-MESH - HCMUTE
CE:56:8B:B0:39:70, 2025-12-14 21:39:39, 2025-12-14 21:39:39, -84,        1, (not associated) ,CUONG
C2:50:BD:39:FC:69, 2025-12-14 21:39:39, 2025-12-14 21:39:39, -83,        1, (not associated) ,
4A:86:FA:98:42:19, 2025-12-14 21:39:41, 2025-12-14 21:39:41, -68,        2, (not associated) ,
26:B9:74:BC:10:07, 2025-12-14 21:39:47, 2025-12-14 21:39:47, -79,        1, (not associated) ,
86:F3:B0:73:E7:62, 2025-12-14 21:39:50, 2025-12-14 21:39:50, -86,        1, (not associated) ,
76:63:73:D9:A4:29, 2025-12-14 21:39:51, 2025-12-14 21:39:51, -81,        1, (not associated) ,
C8:94:02:BB:46:CB, 2025-12-14 21:39:53, 2025-12-14 21:40:02, -89,       10, 18:64:72:4F:60:42,
D6:4D:3B:F7:7B:10, 2025-12-14 21:39:53, 2025-12-14 21:39:53, -82,        1, (not associated) ,
46:0F:D6:67:A8:EE, 2025-12-14 21:39:55, 2025-12-14 21:39:55,  -1,        2, 04:BD:88:26:AA:81,
E6:50:9F:C3:E5:78, 2025-12-14 21:39:55, 2025-12-14 21:39:55, -78,        2, (not associated) ,
00:A5:54:33:25:9D, 2025-12-14 21:39:56, 2025-12-14 21:49:49, -73,        3, (not associated) ,
4A:2B:71:6C:5D:80, 2025-12-14 21:39:57, 2025-12-14 21:39:57, -74,       13, C8:B5:AD:30:67:50,
7A:08:64:E8:37:F6, 2025-12-14 21:39:58, 2025-12-14 21:39:58, -71,        1, (not associated) ,
F6:75:94:1D:FC:47, 2025-12-14 21:39:58, 2025-12-14 21:50:10, -61,       16, (not associated) ,Free Wi-MESH
8A:C0:0A:29:81:45, 2025-12-14 21:39:58, 2025-12-14 21:39:58, -69,        1, (not associated) ,
F2:76:E3:FA:05:27, 2025-12-14 21:39:59, 2025-12-14 21:39:59, -74,        1, (not associated) ,
82:B9:64:55:28:E1, 2025-12-14 21:40:01, 2025-12-14 21:40:01, -81,        1, (not associated) ,
D6:0B:6A:FE:62:B5, 2025-12-14 21:40:01, 2025-12-14 21:40:01, -70,        1, (not associated) ,
46:33:13:BC:2C:0C, 2025-12-14 21:40:02, 2025-12-14 21:40:02,  -1,        1, B4:5D:50:EC:07:C0,
EA:D9:96:70:82:24, 2025-12-14 21:40:02, 2025-12-14 21:40:02, -71,        2, (not associated) ,
2E:40:58:22:67:55, 2025-12-14 21:40:03, 2025-12-14 21:40:03, -81,        1, (not associated) ,
E2:4A:FA:BF:54:5D, 2025-12-14 21:40:03, 2025-12-14 21:40:03, -82,        1, (not associated) ,
1E:31:F1:48:AB:25, 2025-12-14 21:40:04, 2025-12-14 21:40:04, -80,        1, (not associated) ,
02:DA:D4:28:77:72, 2025-12-14 21:40:06, 2025-12-14 21:40:06, -78,        1, (not associated) ,
9A:12:F4:C7:79:D1, 2025-12-14 21:40:06, 2025-12-14 21:40:06, -72,        2, (not associated) ,
2A:FD:13:14:2C:AB, 2025-12-14 21:40:09, 2025-12-14 21:40:09, -82,        1, (not associated) ,
6E:84:74:EB:2E:EA, 2025-12-14 21:40:10, 2025-12-14 21:40:10, -79,        1, (not associated) ,
20:C1:9B:62:EC:1F, 2025-12-14 21:40:11, 2025-12-14 21:40:11, -85,        1, (not associated) ,Wi-MESH - HCMUTE
82:39:B3:55:75:82, 2025-12-14 21:40:12, 2025-12-14 21:40:12, -70,        1, (not associated) ,
8A:02:6E:6B:37:39, 2025-12-14 21:40:14, 2025-12-14 21:40:14, -72,        1, (not associated) ,
F2:0B:40:3C:AB:7D, 2025-12-14 21:40:16, 2025-12-14 21:40:16, -58,        1, (not associated) ,
F6:66:8F:97:22:DE, 2025-12-14 21:40:16, 2025-12-14 21:40:16, -82,        1, (not associated) ,
4A:97:4A:0E:21:7C, 2025-12-14 21:40:16, 2025-12-14 21:40:16, -89,        1, (not associated) ,
4A:EE:2D:00:88:9F, 2025-12-14 21:40:17, 2025-12-14 21:40:25, -71,        3, (not associated) ,
BA:9B:EF:A0:2E:3A, 2025-12-14 21:40:17, 2025-12-14 21:40:17, -73,        1, (not associated) ,
0E:02:6C:61:16:A5, 2025-12-14 21:40:17, 2025-12-14 21:40:17, -69,        1, (not associated) ,
6A:76:E6:31:0B:EA, 2025-12-14 21:40:18, 2025-12-14 21:40:18, -76,        2, (not associated) ,
1E:B4:B4:33:30:D8, 2025-12-14 21:40:21, 2025-12-14 21:56:44, -83,        3, (not associated) ,
96:5D:73:98:CE:7F, 2025-12-14 21:40:21, 2025-12-14 21:40:21, -65,        1, (not associated) ,
86:DD:CE:F3:0D:24, 2025-12-14 21:40:21, 2025-12-14 21:40:21, -72,        1, (not associated) ,Free Wi-MESH
6E:2F:2C:96:32:69, 2025-12-14 21:40:25, 2025-12-14 21:40:25, -76,        1, (not associated) ,
BE:90:71:6B:6A:A6, 2025-12-14 21:40:25, 2025-12-14 21:40:25, -87,        1, (not associated) ,
6A:E7:72:32:19:5C, 2025-12-14 21:40:25, 2025-12-14 21:40:25, -75,        1, (not associated) ,
A6:A0:45:68:83:FF, 2025-12-14 21:40:25, 2025-12-14 21:40:25, -72,        2, (not associated) ,
4E:5F:86:7B:43:31, 2025-12-14 21:40:26, 2025-12-14 21:40:26, -60,        1, (not associated) ,
9A:51:33:A5:8E:AE, 2025-12-14 21:40:26, 2025-12-14 21:56:38, -60,       17, (not associated) ,
C2:53:E2:67:6F:F9, 2025-12-14 21:40:27, 2025-12-14 21:40:27, -63,        1, (not associated) ,
46:3B:0E:FC:6A:E4, 2025-12-14 21:40:29, 2025-12-14 21:40:29, -83,        1, (not associated) ,
06:2C:0C:85:68:A0, 2025-12-14 21:40:30, 2025-12-14 21:40:30, -84,        1, (not associated) ,
AA:FB:FD:65:54:1A, 2025-12-14 21:40:31, 2025-12-14 21:45:16, -85,     1267, B4:5D:50:EC:07:C0,
66:26:57:21:20:41, 2025-12-14 21:40:36, 2025-12-14 21:40:36, -59,        1, (not associated) ,
94:08:53:73:EB:07, 2025-12-14 21:40:36, 2025-12-14 21:40:37, -56,        3, (not associated) ,
DE:8D:45:7B:2E:FC, 2025-12-14 21:40:38, 2025-12-14 21:40:38, -65,        1, (not associated) ,
26:B9:13:C9:92:23, 2025-12-14 21:40:38, 2025-12-14 21:40:38, -56,        2, (not associated) ,
5A:E5:D5:0D:7C:70, 2025-12-14 21:40:39, 2025-12-14 21:40:39, -72,        1, (not associated) ,
48:7E:25:9A:21:E8, 2025-12-14 21:40:40, 2025-12-14 21:40:40, -95,        1, (not associated) ,
32:A4:19:29:69:8A, 2025-12-14 21:40:41, 2025-12-14 21:40:41, -76,        1, (not associated) ,
72:A1:F7:E5:3A:F9, 2025-12-14 21:40:42, 2025-12-14 21:55:26, -83,       10, (not associated) ,Huy Hoang
B6:DB:50:14:5C:11, 2025-12-14 21:40:42, 2025-12-14 21:40:53, -84,       32, B4:5D:50:EC:07:C0,
C2:D9:EB:37:96:8A, 2025-12-14 21:40:43, 2025-12-14 21:40:43, -80,        1, (not associated) ,
46:5E:B7:5B:D0:C3, 2025-12-14 21:40:43, 2025-12-14 21:40:43, -80,        1, (not associated) ,
52:1B:99:9B:60:E1, 2025-12-14 21:40:45, 2025-12-14 21:40:45, -68,        2, (not associated) ,
8A:B0:2A:99:9C:42, 2025-12-14 21:40:45, 2025-12-14 21:40:45, -72,        1, (not associated) ,
CE:51:84:FB:DD:92, 2025-12-14 21:40:45, 2025-12-14 21:40:45, -71,        1, (not associated) ,
56:B3:CE:0D:24:84, 2025-12-14 21:40:46, 2025-12-14 21:40:46, -74,        2, (not associated) ,Blue Velvet
36:DD:A9:92:68:BE, 2025-12-14 21:40:47, 2025-12-14 21:40:47, -95,        1, (not associated) ,
2A:14:07:F3:E0:94, 2025-12-14 21:40:48, 2025-12-14 21:40:48, -82,        1, (not associated) ,
5E:F9:A6:5D:58:A1, 2025-12-14 21:40:48, 2025-12-14 21:40:48, -75,        1, (not associated) ,
16:E8:6C:FC:5B:45, 2025-12-14 21:40:50, 2025-12-14 21:40:50, -69,        1, (not associated) ,
5A:89:66:05:CC:B8, 2025-12-14 21:40:51, 2025-12-14 21:40:51, -83,        1, (not associated) ,
CE:37:BA:E1:39:37, 2025-12-14 21:40:52, 2025-12-14 21:40:53, -77,        2, (not associated) ,
EC:63:D7:99:86:A8, 2025-12-14 21:40:53, 2025-12-14 21:56:35, -90,        3, (not associated) ,Free Wi-MESH
7E:6C:46:80:E5:49, 2025-12-14 21:40:55, 2025-12-14 21:41:28,  -1,        6, 44:48:A1:93:FA:02,
B6:B8:73:F5:A4:DA, 2025-12-14 21:40:55, 2025-12-14 21:40:55, -64,        1, (not associated) ,
96:C7:B2:14:F7:1E, 2025-12-14 21:40:56, 2025-12-14 21:40:56, -79,        1, (not associated) ,
BE:7F:BA:B4:7A:5A, 2025-12-14 21:40:57, 2025-12-14 21:40:57, -81,        1, (not associated) ,
B6:74:73:D6:FC:F5, 2025-12-14 21:40:58, 2025-12-14 21:40:58, -68,        1, (not associated) ,
72:EC:44:70:11:1C, 2025-12-14 21:41:01, 2025-12-14 21:41:01, -67,        1, (not associated) ,
76:D0:3F:AE:45:C8, 2025-12-14 21:41:01, 2025-12-14 21:41:01, -62,        1, (not associated) ,
22:8B:97:7D:A3:70, 2025-12-14 21:41:01, 2025-12-14 21:41:01, -66,        1, (not associated) ,
8A:7B:49:DF:59:A7, 2025-12-14 21:41:02, 2025-12-14 21:41:02, -78,        1, (not associated) ,
46:75:0C:C7:B6:E9, 2025-12-14 21:41:04, 2025-12-14 21:41:04, -68,        1, (not associated) ,
9A:4D:FF:71:4A:4F, 2025-12-14 21:41:07, 2025-12-14 21:41:07, -81,        1, (not associated) ,
7E:7D:2D:43:19:64, 2025-12-14 21:41:10, 2025-12-14 21:41:10, -78,        1, (not associated) ,
9A:EA:5C:55:E7:CF, 2025-12-14 21:41:11, 2025-12-14 21:41:11, -72,        1, (not associated) ,
76:45:78:6E:1A:36, 2025-12-14 21:41:12, 2025-12-14 21:41:12, -75,        1, (not associated) ,
0C:96:E6:40:DF:C9, 2025-12-14 21:41:21, 2025-12-14 21:41:21, -63,        2, (not associated) ,
1A:1A:AA:21:57:27, 2025-12-14 21:41:21, 2025-12-14 21:41:21, -78,        1, (not associated) ,
1E:B0:50:E2:71:07, 2025-12-14 21:41:22, 2025-12-14 21:41:22, -71,        2, (not associated) ,
2A:58:92:61:03:E7, 2025-12-14 21:41:23, 2025-12-14 21:58:30,  -1,      229, 40:E3:D6:CF:A5:C0,
12:0E:50:A7:25:C4, 2025-12-14 21:41:23, 2025-12-14 21:41:23, -70,        1, (not associated) ,
52:42:5A:A7:B9:7A, 2025-12-14 21:41:26, 2025-12-14 21:41:26, -85,        1, (not associated) ,
26:94:E2:54:56:9E, 2025-12-14 21:41:28, 2025-12-14 21:41:28, -75,        2, (not associated) ,
62:D1:87:40:F1:48, 2025-12-14 21:41:29, 2025-12-14 21:41:29, -77,        1, (not associated) ,
EE:97:AC:9C:FD:33, 2025-12-14 21:41:29, 2025-12-14 21:41:29, -85,        2, (not associated) ,
BA:9D:3F:48:25:9F, 2025-12-14 21:41:30, 2025-12-14 21:41:30, -75,        1, (not associated) ,
BC:03:58:7D:7A:A3, 2025-12-14 21:41:31, 2025-12-14 21:41:31, -69,        1, (not associated) ,Wi-MESH 5G
DE:52:BD:34:4C:D5, 2025-12-14 21:41:32, 2025-12-14 21:41:32, -76,        1, (not associated) ,
C6:59:CC:60:00:03, 2025-12-14 21:41:35, 2025-12-14 21:41:49,  -1,        7, B4:5D:50:EC:07:C0,
0E:C3:30:E0:5B:E6, 2025-12-14 21:41:37, 2025-12-14 21:41:37, -55,        1, (not associated) ,
E6:0C:58:83:F3:21, 2025-12-14 21:41:43, 2025-12-14 21:41:43, -88,        1, (not associated) ,
06:9F:13:B5:9F:03, 2025-12-14 21:41:47, 2025-12-14 21:41:47, -72,        1, (not associated) ,
D4:54:8B:8D:75:61, 2025-12-14 21:41:47, 2025-12-14 21:41:47, -64,        1, (not associated) ,1234
06:02:63:9B:84:A7, 2025-12-14 21:41:50, 2025-12-14 21:41:50, -79,        1, (not associated) ,
1E:62:BB:87:72:58, 2025-12-14 21:41:51, 2025-12-14 21:50:56, -82,        3, (not associated) ,Free Wi-MESH
DE:65:A1:B9:EF:E9, 2025-12-14 21:41:51, 2025-12-14 21:41:51, -82,        1, (not associated) ,
CE:11:29:67:E4:20, 2025-12-14 21:41:52, 2025-12-14 21:41:52, -84,        1, (not associated) ,
96:AF:33:F5:20:23, 2025-12-14 21:41:54, 2025-12-14 21:41:54, -67,        1, (not associated) ,
6A:68:AC:68:1B:D7, 2025-12-14 21:41:54, 2025-12-14 21:41:54, -72,        2, (not associated) ,
CE:DC:A1:DA:E4:00, 2025-12-14 21:41:55, 2025-12-14 21:41:55, -70,        2, (not associated) ,
3A:BD:92:15:DA:8E, 2025-12-14 21:41:59, 2025-12-14 21:41:59, -83,        1, (not associated) ,
72:AC:24:56:02:44, 2025-12-14 21:41:59, 2025-12-14 21:41:59, -59,        3, (not associated) ,
72:61:CA:C4:75:CA, 2025-12-14 21:42:00, 2025-12-14 21:42:00, -70,        1, (not associated) ,
8E:25:3C:84:95:09, 2025-12-14 21:42:01, 2025-12-14 21:42:01, -81,        1, (not associated) ,Free Wi-MESH
8A:73:32:4A:21:90, 2025-12-14 21:42:01, 2025-12-14 21:42:01, -62,        2, (not associated) ,
A6:AA:2F:A0:C0:AD, 2025-12-14 21:42:02, 2025-12-14 21:42:02, -79,        1, (not associated) ,
0A:54:82:4B:61:41, 2025-12-14 21:42:02, 2025-12-14 21:42:02, -62,        2, (not associated) ,
F2:59:6F:D2:9D:EF, 2025-12-14 21:42:02, 2025-12-14 21:42:48,  -1,       69, 40:E3:D6:CF:A5:C2,
22:EC:F2:34:F2:7E, 2025-12-14 21:42:04, 2025-12-14 21:53:30, -87,        5, (not associated) ,
70:32:17:B7:DF:54, 2025-12-14 21:42:04, 2025-12-14 21:57:20, -59,       11, (not associated) ,Free Wi-MESH
80:38:FB:C1:39:1E, 2025-12-14 21:42:06, 2025-12-14 21:42:06, -88,        1, (not associated) ,
72:51:24:E2:BF:13, 2025-12-14 21:42:07, 2025-12-14 21:42:07, -70,        1, (not associated) ,
6E:74:C4:53:1C:22, 2025-12-14 21:42:08, 2025-12-14 21:42:08, -81,        2, (not associated) ,
C2:4A:8F:AC:77:66, 2025-12-14 21:42:10, 2025-12-14 21:42:10, -88,        1, (not associated) ,
CE:3E:14:96:18:A8, 2025-12-14 21:42:13, 2025-12-14 21:42:13, -76,        1, (not associated) ,
3E:D3:59:A4:AD:93, 2025-12-14 21:42:13, 2025-12-14 21:42:13, -80,        1, (not associated) ,
